interval,Week,Subject,Session,column_name_1,column_name_2,column_name_3
78,week_3,s07\,run_03,,,
78,week_3,s07\,run_04,,,
78,week_3,s07\,run_05,,,
78,week_3,s07\,run_06,,,
78,week_3,s07\,run_07,,,
78,week_3,s08\,run_01,,,
78,week_3,s08\,run_02,,,
78,week_3,s08\,run_03,,,
78,week_3,s08\,run_04,,,
78,week_3,s10\,run_01,,,
78,week_3,s10\,run_02,,,
78,week_3,s10\,run_03,,,
78,week_3,s10\,run_04,,,
78,week_3,s11\,run_01,,,
78,week_3,s11\,run_02,,,
78,week_3,s11\,run_03,,,
78,week_3,s11\,run_04,,,
78,week_3,s11\,run_05,,,
78,week_3,s11\,run_06,,,
78,week_3,s13\,run_01,,,
78,week_3,s13\,run_02,,,
78,week_3,s14\,run_03,,,
78,week_3,s14\,run_04,,,
78,week_3,s14\,run_05,,,
78,week_3,s14\,run_06,,,
78,week_3,s17\,run_01,,,
78,week_3,s17\,run_02,,,
78,week_3,s17\,run_03,,,
78,week_3,s17\,run_04,,,
78,week_3,s17\,run_05,,,
78,week_3,s17\,run_06,,,
78,week_3,s17\,run_07,,,
78,week_3,s18\,run_01,,,
78,week_3,s18\,run_02,,,
78,week_3,s18\,run_03,,,
78,week_3,s18\,run_04,,,
78,week_3,s18\,run_05,,,
78,week_3,s18\,run_06,,,
78,week_3,s18\,run_07,,,
78,week_3,s19\,run_03,,,
78,week_3,s19\,run_04,,,
78,week_3,s21\,run_01,,,
78,week_3,s21\,run_02,,,
78,week_3,s21\,run_03,,,
78,week_3,s21\,run_04,,,
78,week_3,s21\,run_05,,,
78,week_3,s21\,run_06,,,
79,week_2,s01\,run_02,,,
79,week_2,s01\,run_03,,,
79,week_2,s01\,run_04,,,
79,week_2,s01\,run_05,,,
79,week_2,s01\,run_06,,,
79,week_2,s01\,run_07,,,
79,week_2,s02\,run_02,,,
79,week_2,s02\,run_03,,,
79,week_2,s02\,run_05,,,
79,week_2,s03\,run_01,,,
79,week_2,s03\,run_02,,,
79,week_2,s03\,run_03,,,
79,week_2,s03\,run_04,,,
79,week_2,s03\,run_05,,,
79,week_2,s03\,run_06,,,
79,week_2,s03\,run_07,,,
79,week_2,s04\,run_01,,,
79,week_2,s04\,run_02,,,
79,week_2,s04\,run_03,,,
79,week_2,s04\,run_04,,,
79,week_2,s04\,run_05,,,
79,week_2,s04\,run_06,,,
79,week_2,s07\,run_01,,,
79,week_2,s07\,run_02,,,
79,week_2,s07\,run_03,,,
79,week_2,s07\,run_04,,,
79,week_2,s07\,run_05,,,
79,week_2,s07\,run_06,,,
79,week_2,s07\,run_07,,,
79,week_2,s08\,run_01,,,
79,week_2,s08\,run_02,,,
79,week_2,s08\,run_03,,,
79,week_2,s08\,run_04,,,
79,week_2,s08\,run_05,,,
79,week_2,s08\,run_06,,,
79,week_2,s10\,run_01,,,
79,week_2,s10\,run_02,,,
79,week_2,s10\,run_03,,,
79,week_2,s10\,run_04,,,
79,week_2,s10\,run_05,,,
79,week_2,s11\,run_01,,,
79,week_2,s11\,run_02,,,
79,week_2,s11\,run_03,,,
79,week_2,s11\,run_04,,,
79,week_2,s11\,run_05,,,
79,week_2,s11\,run_06,,,
79,week_2,s13\,run_01,,,
79,week_2,s13\,run_02,,,
79,week_2,s13\,run_03,,,
79,week_2,s14\,run_01,,,
79,week_2,s14\,run_03,,,
79,week_2,s14\,run_04,,,
79,week_2,s14\,run_05,,,
79,week_2,s14\,run_06,,,
79,week_2,s14\,run_07,,,
79,week_2,s17\,run_01,,,
79,week_2,s17\,run_02,,,
79,week_2,s17\,run_03,,,
79,week_2,s17\,run_04,,,
79,week_2,s17\,run_05,,,
79,week_2,s17\,run_06,,,
79,week_2,s18\,run_01,,,
79,week_2,s18\,run_02,,,
79,week_2,s18\,run_03,,,
79,week_2,s18\,run_04,,,
79,week_2,s18\,run_05,,,
79,week_2,s18\,run_06,,,
79,week_2,s19\,run_01,,,
79,week_2,s19\,run_02,,,
79,week_2,s19\,run_03,,,
79,week_2,s19\,run_04,,,
79,week_2,s19\,run_05,,,
79,week_2,s19\,run_06,,,
79,week_2,s21\,run_01,,,
79,week_2,s21\,run_02,,,
79,week_2,s21\,run_03,,,
79,week_2,s21\,run_04,,,
79,week_2,s21\,run_05,,,
79,week_2,s21\,run_06,,,
79,week_3,s01\,run_01,,,
79,week_3,s01\,run_02,,,
79,week_3,s01\,run_03,,,
79,week_3,s01\,run_04,,,
79,week_3,s01\,run_05,,,
79,week_3,s01\,run_06,,,
79,week_3,s01\,run_07,,,
79,week_3,s02\,run_01,,,
79,week_3,s02\,run_02,,,
79,week_3,s02\,run_03,,,
79,week_3,s02\,run_04,,,
79,week_3,s02\,run_05,,,
79,week_3,s02\,run_06,,,
79,week_3,s02\,run_07,,,
79,week_3,s03\,run_02,,,
79,week_3,s03\,run_03,,,
79,week_3,s03\,run_04,,,
79,week_3,s03\,run_05,,,
79,week_3,s03\,run_06,,,
79,week_3,s03\,run_07,,,
79,week_3,s04\,run_01,,,
79,week_3,s04\,run_02,,,
79,week_3,s04\,run_03,,,
79,week_3,s04\,run_04,,,
79,week_3,s04\,run_05,,,
79,week_3,s07\,run_01,,,
79,week_3,s07\,run_03,,,
79,week_3,s07\,run_04,,,
79,week_3,s07\,run_05,,,
79,week_3,s07\,run_06,,,
79,week_3,s07\,run_07,,,
79,week_3,s08\,run_01,,,
79,week_3,s08\,run_02,,,
79,week_3,s08\,run_03,,,
79,week_3,s08\,run_04,,,
79,week_3,s10\,run_01,,,
79,week_3,s10\,run_02,,,
79,week_3,s10\,run_03,,,
79,week_3,s10\,run_04,,,
79,week_3,s11\,run_01,,,
79,week_3,s11\,run_02,,,
79,week_3,s11\,run_03,,,
79,week_3,s11\,run_04,,,
79,week_3,s11\,run_05,,,
79,week_3,s11\,run_06,,,
79,week_3,s13\,run_01,,,
79,week_3,s13\,run_02,,,
79,week_3,s14\,run_03,,,
79,week_3,s14\,run_04,,,
79,week_3,s14\,run_05,,,
79,week_3,s14\,run_06,,,
79,week_3,s17\,run_01,,,
79,week_3,s17\,run_02,,,
79,week_3,s17\,run_03,,,
79,week_3,s17\,run_04,,,
79,week_3,s17\,run_05,,,
79,week_3,s17\,run_06,,,
79,week_3,s17\,run_07,,,
79,week_3,s18\,run_01,,,
79,week_3,s18\,run_02,,,
79,week_3,s18\,run_03,,,
79,week_3,s18\,run_04,,,
79,week_3,s18\,run_05,,,
79,week_3,s18\,run_06,,,
79,week_3,s18\,run_07,,,
79,week_3,s19\,run_03,,,
79,week_3,s19\,run_04,,,
79,week_3,s21\,run_01,,,
79,week_3,s21\,run_02,,,
79,week_3,s21\,run_03,,,
79,week_3,s21\,run_04,,,
79,week_3,s21\,run_05,,,
79,week_3,s21\,run_06,,,
80,week_2,s01\,run_02,,,
80,week_2,s01\,run_03,,,
80,week_2,s01\,run_04,,,
80,week_2,s01\,run_05,,,
80,week_2,s01\,run_06,,,
80,week_2,s01\,run_07,,,
80,week_2,s02\,run_02,,,
80,week_2,s02\,run_03,,,
80,week_2,s02\,run_05,,,
80,week_2,s03\,run_01,,,
80,week_2,s03\,run_02,,,
80,week_2,s03\,run_03,,,
80,week_2,s03\,run_04,,,
80,week_2,s03\,run_05,,,
80,week_2,s03\,run_06,,,
80,week_2,s03\,run_07,,,
80,week_2,s04\,run_01,,,
80,week_2,s04\,run_02,,,
80,week_2,s04\,run_03,,,
80,week_2,s04\,run_04,,,
80,week_2,s04\,run_05,,,
80,week_2,s04\,run_06,,,
80,week_2,s07\,run_01,,,
80,week_2,s07\,run_02,,,
80,week_2,s07\,run_03,,,
80,week_2,s07\,run_04,,,
80,week_2,s07\,run_05,,,
80,week_2,s07\,run_06,,,
80,week_2,s07\,run_07,,,
80,week_2,s08\,run_01,,,
80,week_2,s08\,run_02,,,
80,week_2,s08\,run_03,,,
80,week_2,s08\,run_04,,,
80,week_2,s08\,run_05,,,
80,week_2,s08\,run_06,,,
80,week_2,s10\,run_01,,,
80,week_2,s10\,run_02,,,
80,week_2,s10\,run_03,,,
80,week_2,s10\,run_04,,,
80,week_2,s10\,run_05,,,
80,week_2,s11\,run_01,,,
80,week_2,s11\,run_02,,,
80,week_2,s11\,run_03,,,
80,week_2,s11\,run_04,,,
80,week_2,s11\,run_05,,,
80,week_2,s11\,run_06,,,
80,week_2,s13\,run_01,,,
80,week_2,s13\,run_02,,,
80,week_2,s13\,run_03,,,
80,week_2,s14\,run_01,,,
80,week_2,s14\,run_03,,,
80,week_2,s14\,run_04,,,
80,week_2,s14\,run_05,,,
80,week_2,s14\,run_06,,,
80,week_2,s14\,run_07,,,
80,week_2,s17\,run_01,,,
80,week_2,s17\,run_02,,,
80,week_2,s17\,run_03,,,
80,week_2,s17\,run_04,,,
80,week_2,s17\,run_05,,,
80,week_2,s17\,run_06,,,
80,week_2,s18\,run_01,,,
80,week_2,s18\,run_02,,,
80,week_2,s18\,run_03,,,
80,week_2,s18\,run_04,,,
80,week_2,s18\,run_05,,,
80,week_2,s18\,run_06,,,
80,week_2,s19\,run_01,,,
80,week_2,s19\,run_02,,,
80,week_2,s19\,run_03,,,
80,week_2,s19\,run_04,,,
80,week_2,s19\,run_05,,,
80,week_2,s19\,run_06,,,
80,week_2,s21\,run_01,,,
80,week_2,s21\,run_02,,,
80,week_2,s21\,run_03,,,
80,week_2,s21\,run_04,,,
80,week_2,s21\,run_05,,,
80,week_2,s21\,run_06,,,
80,week_3,s01\,run_01,,,
80,week_3,s01\,run_02,,,
80,week_3,s01\,run_03,,,
80,week_3,s01\,run_04,,,
80,week_3,s01\,run_05,,,
80,week_3,s01\,run_06,,,
80,week_3,s01\,run_07,,,
80,week_3,s02\,run_01,,,
80,week_3,s02\,run_02,,,
80,week_3,s02\,run_03,,,
80,week_3,s02\,run_04,,,
80,week_3,s02\,run_05,,,
80,week_3,s02\,run_06,,,
80,week_3,s02\,run_07,,,
80,week_3,s03\,run_02,,,
80,week_3,s03\,run_03,,,
80,week_3,s03\,run_04,,,
80,week_3,s03\,run_05,,,
80,week_3,s03\,run_06,,,
80,week_3,s03\,run_07,,,
80,week_3,s04\,run_01,,,
80,week_3,s04\,run_02,,,
80,week_3,s04\,run_03,,,
80,week_3,s04\,run_04,,,
80,week_3,s04\,run_05,,,
80,week_3,s07\,run_01,,,
80,week_3,s07\,run_03,,,
80,week_3,s07\,run_04,,,
80,week_3,s07\,run_05,,,
80,week_3,s07\,run_06,,,
80,week_3,s07\,run_07,,,
80,week_3,s08\,run_01,,,
80,week_3,s08\,run_02,,,
80,week_3,s08\,run_03,,,
80,week_3,s08\,run_04,,,
80,week_3,s10\,run_01,,,
80,week_3,s10\,run_02,,,
80,week_3,s10\,run_03,,,
80,week_3,s10\,run_04,,,
80,week_3,s11\,run_01,,,
80,week_3,s11\,run_02,,,
80,week_3,s11\,run_03,,,
80,week_3,s11\,run_04,,,
80,week_3,s11\,run_05,,,
80,week_3,s11\,run_06,,,
80,week_3,s13\,run_01,,,
80,week_3,s13\,run_02,,,
80,week_3,s14\,run_03,,,
80,week_3,s14\,run_04,,,
80,week_3,s14\,run_05,,,
80,week_3,s14\,run_06,,,
80,week_3,s17\,run_01,,,
80,week_3,s17\,run_02,,,
80,week_3,s17\,run_03,,,
80,week_3,s17\,run_04,,,
80,week_3,s17\,run_05,,,
80,week_3,s17\,run_06,,,
80,week_3,s17\,run_07,,,
80,week_3,s18\,run_01,,,
80,week_3,s18\,run_02,,,
80,week_3,s18\,run_03,,,
80,week_3,s18\,run_04,,,
80,week_3,s18\,run_05,,,
80,week_3,s18\,run_06,,,
80,week_3,s18\,run_07,,,
80,week_3,s19\,run_03,,,
80,week_3,s19\,run_04,,,
80,week_3,s21\,run_01,,,
80,week_3,s21\,run_02,,,
80,week_3,s21\,run_03,,,
80,week_3,s21\,run_04,,,
80,week_3,s21\,run_05,,,
80,week_3,s21\,run_06,,,
81,week_2,s01\,run_02,,,
81,week_2,s01\,run_03,,,
81,week_2,s01\,run_04,,,
81,week_2,s01\,run_05,,,
81,week_2,s01\,run_06,,,
81,week_2,s01\,run_07,,,
81,week_2,s02\,run_02,,,
81,week_2,s02\,run_03,,,
81,week_2,s02\,run_05,,,
81,week_2,s03\,run_01,,,
81,week_2,s03\,run_02,,,
81,week_2,s03\,run_03,,,
81,week_2,s03\,run_04,,,
81,week_2,s03\,run_05,,,
81,week_2,s03\,run_06,,,
81,week_2,s03\,run_07,,,
81,week_2,s04\,run_01,,,
81,week_2,s04\,run_02,,,
81,week_2,s04\,run_03,,,
81,week_2,s04\,run_04,,,
81,week_2,s04\,run_05,,,
81,week_2,s04\,run_06,,,
81,week_2,s07\,run_01,,,
81,week_2,s07\,run_02,,,
81,week_2,s07\,run_03,,,
81,week_2,s07\,run_04,,,
81,week_2,s07\,run_05,,,
81,week_2,s07\,run_06,,,
81,week_2,s07\,run_07,,,
81,week_2,s08\,run_01,,,
81,week_2,s08\,run_02,,,
81,week_2,s08\,run_03,,,
81,week_2,s08\,run_04,,,
81,week_2,s08\,run_05,,,
81,week_2,s08\,run_06,,,
81,week_2,s10\,run_01,,,
81,week_2,s10\,run_02,,,
81,week_2,s10\,run_03,,,
81,week_2,s10\,run_04,,,
81,week_2,s10\,run_05,,,
81,week_2,s11\,run_01,,,
81,week_2,s11\,run_02,,,
81,week_2,s11\,run_03,,,
81,week_2,s11\,run_04,,,
81,week_2,s11\,run_05,,,
81,week_2,s11\,run_06,,,
81,week_2,s13\,run_01,,,
81,week_2,s13\,run_02,,,
81,week_2,s13\,run_03,,,
81,week_2,s14\,run_01,,,
81,week_2,s14\,run_03,,,
81,week_2,s14\,run_04,,,
81,week_2,s14\,run_05,,,
81,week_2,s14\,run_06,,,
81,week_2,s14\,run_07,,,
81,week_2,s17\,run_01,,,
81,week_2,s17\,run_02,,,
81,week_2,s17\,run_03,,,
81,week_2,s17\,run_04,,,
81,week_2,s17\,run_05,,,
81,week_2,s17\,run_06,,,
81,week_2,s18\,run_01,,,
81,week_2,s18\,run_02,,,
81,week_2,s18\,run_03,,,
81,week_2,s18\,run_04,,,
81,week_2,s18\,run_05,,,
81,week_2,s18\,run_06,,,
81,week_2,s19\,run_01,,,
81,week_2,s19\,run_02,,,
81,week_2,s19\,run_03,,,
81,week_2,s19\,run_04,,,
81,week_2,s19\,run_05,,,
81,week_2,s19\,run_06,,,
81,week_2,s21\,run_01,,,
81,week_2,s21\,run_02,,,
81,week_2,s21\,run_03,,,
81,week_2,s21\,run_04,,,
81,week_2,s21\,run_05,,,
81,week_2,s21\,run_06,,,
81,week_3,s01\,run_01,,,
81,week_3,s01\,run_02,,,
81,week_3,s01\,run_03,,,
81,week_3,s01\,run_04,,,
81,week_3,s01\,run_05,,,
81,week_3,s01\,run_06,,,
81,week_3,s01\,run_07,,,
81,week_3,s02\,run_01,,,
81,week_3,s02\,run_02,,,
81,week_3,s02\,run_03,,,
81,week_3,s02\,run_04,,,
81,week_3,s02\,run_05,,,
81,week_3,s02\,run_06,,,
81,week_3,s02\,run_07,,,
81,week_3,s03\,run_02,,,
81,week_3,s03\,run_03,,,
81,week_3,s03\,run_04,,,
81,week_3,s03\,run_05,,,
81,week_3,s03\,run_06,,,
81,week_3,s03\,run_07,,,
81,week_3,s04\,run_01,,,
81,week_3,s04\,run_02,,,
81,week_3,s04\,run_03,,,
81,week_3,s04\,run_04,,,
81,week_3,s04\,run_05,,,
81,week_3,s07\,run_01,,,
81,week_3,s07\,run_03,,,
81,week_3,s07\,run_04,,,
81,week_3,s07\,run_05,,,
81,week_3,s07\,run_06,,,
81,week_3,s07\,run_07,,,
81,week_3,s08\,run_01,,,
81,week_3,s08\,run_02,,,
81,week_3,s08\,run_03,,,
81,week_3,s08\,run_04,,,
81,week_3,s10\,run_01,,,
81,week_3,s10\,run_02,,,
81,week_3,s10\,run_03,,,
81,week_3,s10\,run_04,,,
81,week_3,s11\,run_01,,,
81,week_3,s11\,run_02,,,
81,week_3,s11\,run_03,,,
81,week_3,s11\,run_04,,,
81,week_3,s11\,run_05,,,
81,week_3,s11\,run_06,,,
81,week_3,s13\,run_01,,,
81,week_3,s13\,run_02,,,
81,week_3,s14\,run_03,,,
81,week_3,s14\,run_04,,,
81,week_3,s14\,run_05,,,
81,week_3,s14\,run_06,,,
81,week_3,s17\,run_01,,,
81,week_3,s17\,run_02,,,
81,week_3,s17\,run_03,,,
81,week_3,s17\,run_04,,,
81,week_3,s17\,run_05,,,
81,week_3,s17\,run_06,,,
81,week_3,s17\,run_07,,,
81,week_3,s18\,run_01,,,
81,week_3,s18\,run_02,,,
81,week_3,s18\,run_03,,,
81,week_3,s18\,run_04,,,
81,week_3,s18\,run_05,,,
81,week_3,s18\,run_06,,,
81,week_3,s18\,run_07,,,
81,week_3,s19\,run_03,,,
81,week_3,s19\,run_04,,,
81,week_3,s21\,run_01,,,
81,week_3,s21\,run_02,,,
81,week_3,s21\,run_03,,,
81,week_3,s21\,run_04,,,
81,week_3,s21\,run_05,,,
81,week_3,s21\,run_06,,,
82,week_2,s01\,run_02,,,
82,week_2,s01\,run_03,,,
82,week_2,s01\,run_04,,,
82,week_2,s01\,run_05,,,
82,week_2,s01\,run_06,,,
82,week_2,s01\,run_07,,,
82,week_2,s02\,run_02,,,
82,week_2,s02\,run_03,,,
82,week_2,s02\,run_05,,,
82,week_2,s03\,run_01,,,
82,week_2,s03\,run_02,,,
82,week_2,s03\,run_03,,,
82,week_2,s03\,run_04,,,
82,week_2,s03\,run_05,,,
82,week_2,s03\,run_06,,,
82,week_2,s03\,run_07,,,
82,week_2,s04\,run_01,,,
82,week_2,s04\,run_02,,,
82,week_2,s04\,run_03,,,
82,week_2,s04\,run_04,,,
82,week_2,s04\,run_05,,,
82,week_2,s04\,run_06,,,
82,week_2,s07\,run_01,,,
82,week_2,s07\,run_02,,,
82,week_2,s07\,run_03,,,
82,week_2,s07\,run_04,,,
82,week_2,s07\,run_05,,,
82,week_2,s07\,run_06,,,
82,week_2,s07\,run_07,,,
82,week_2,s08\,run_01,,,
82,week_2,s08\,run_02,,,
82,week_2,s08\,run_03,,,
82,week_2,s08\,run_04,,,
82,week_2,s08\,run_05,,,
82,week_2,s08\,run_06,,,
82,week_2,s10\,run_01,,,
82,week_2,s10\,run_02,,,
82,week_2,s10\,run_03,,,
82,week_2,s10\,run_04,,,
82,week_2,s10\,run_05,,,
82,week_2,s11\,run_01,,,
82,week_2,s11\,run_02,,,
82,week_2,s11\,run_03,,,
82,week_2,s11\,run_04,,,
82,week_2,s11\,run_05,,,
82,week_2,s11\,run_06,,,
82,week_2,s13\,run_01,,,
82,week_2,s13\,run_02,,,
82,week_2,s13\,run_03,,,
82,week_2,s14\,run_01,,,
82,week_2,s14\,run_03,,,
82,week_2,s14\,run_04,,,
82,week_2,s14\,run_05,,,
82,week_2,s14\,run_06,,,
82,week_2,s14\,run_07,,,
82,week_2,s17\,run_01,,,
82,week_2,s17\,run_02,,,
82,week_2,s17\,run_03,,,
82,week_2,s17\,run_04,,,
82,week_2,s17\,run_05,,,
82,week_2,s17\,run_06,,,
82,week_2,s18\,run_01,,,
82,week_2,s18\,run_02,,,
82,week_2,s18\,run_03,,,
82,week_2,s18\,run_04,,,
82,week_2,s18\,run_05,,,
82,week_2,s18\,run_06,,,
82,week_2,s19\,run_01,,,
82,week_2,s19\,run_02,,,
82,week_2,s19\,run_03,,,
82,week_2,s19\,run_04,,,
82,week_2,s19\,run_05,,,
82,week_2,s19\,run_06,,,
82,week_2,s21\,run_01,,,
82,week_2,s21\,run_02,,,
82,week_2,s21\,run_03,,,
82,week_2,s21\,run_04,,,
82,week_2,s21\,run_05,,,
82,week_2,s21\,run_06,,,
82,week_3,s01\,run_01,,,
82,week_3,s01\,run_02,,,
82,week_3,s01\,run_03,,,
82,week_3,s01\,run_04,,,
82,week_3,s01\,run_05,,,
82,week_3,s01\,run_06,,,
82,week_3,s01\,run_07,,,
82,week_3,s02\,run_01,,,
82,week_3,s02\,run_02,,,
82,week_3,s02\,run_03,,,
82,week_3,s02\,run_04,,,
82,week_3,s02\,run_05,,,
82,week_3,s02\,run_06,,,
82,week_3,s02\,run_07,,,
82,week_3,s03\,run_02,,,
82,week_3,s03\,run_03,,,
82,week_3,s03\,run_04,,,
82,week_3,s03\,run_05,,,
82,week_3,s03\,run_06,,,
82,week_3,s03\,run_07,,,
82,week_3,s04\,run_01,,,
82,week_3,s04\,run_02,,,
82,week_3,s04\,run_03,,,
82,week_3,s04\,run_04,,,
82,week_3,s04\,run_05,,,
82,week_3,s07\,run_01,,,
82,week_3,s07\,run_03,,,
82,week_3,s07\,run_04,,,
82,week_3,s07\,run_05,,,
82,week_3,s07\,run_06,,,
82,week_3,s07\,run_07,,,
82,week_3,s08\,run_01,,,
82,week_3,s08\,run_02,,,
82,week_3,s08\,run_03,,,
82,week_3,s08\,run_04,,,
82,week_3,s10\,run_01,,,
82,week_3,s10\,run_02,,,
82,week_3,s10\,run_03,,,
82,week_3,s10\,run_04,,,
82,week_3,s11\,run_01,,,
82,week_3,s11\,run_02,,,
82,week_3,s11\,run_03,,,
82,week_3,s11\,run_04,,,
82,week_3,s11\,run_05,,,
82,week_3,s11\,run_06,,,
82,week_3,s13\,run_01,,,
82,week_3,s13\,run_02,,,
82,week_3,s14\,run_03,,,
82,week_3,s14\,run_04,,,
82,week_3,s14\,run_05,,,
82,week_3,s14\,run_06,,,
82,week_3,s17\,run_01,,,
82,week_3,s17\,run_02,,,
82,week_3,s17\,run_03,,,
82,week_3,s17\,run_04,,,
82,week_3,s17\,run_05,,,
82,week_3,s17\,run_06,,,
82,week_3,s17\,run_07,,,
82,week_3,s18\,run_01,,,
82,week_3,s18\,run_02,,,
82,week_3,s18\,run_03,,,
82,week_3,s18\,run_04,,,
82,week_3,s18\,run_05,,,
82,week_3,s18\,run_06,,,
82,week_3,s18\,run_07,,,
82,week_3,s19\,run_03,,,
82,week_3,s19\,run_04,,,
82,week_3,s21\,run_01,,,
82,week_3,s21\,run_02,,,
82,week_3,s21\,run_03,,,
82,week_3,s21\,run_04,,,
82,week_3,s21\,run_05,,,
82,week_3,s21\,run_06,,,
83,week_2,s01\,run_02,,,
83,week_2,s01\,run_03,,,
83,week_2,s01\,run_04,,,
83,week_2,s01\,run_05,,,
83,week_2,s01\,run_06,,,
83,week_2,s01\,run_07,,,
83,week_2,s02\,run_02,,,
83,week_2,s02\,run_03,,,
83,week_2,s02\,run_05,,,
83,week_2,s03\,run_01,,,
83,week_2,s03\,run_02,,,
83,week_2,s03\,run_03,,,
83,week_2,s03\,run_04,,,
83,week_2,s03\,run_05,,,
83,week_2,s03\,run_06,,,
83,week_2,s03\,run_07,,,
83,week_2,s04\,run_01,,,
83,week_2,s04\,run_02,,,
83,week_2,s04\,run_03,,,
83,week_2,s04\,run_04,,,
83,week_2,s04\,run_05,,,
83,week_2,s04\,run_06,,,
83,week_2,s07\,run_01,,,
83,week_2,s07\,run_02,,,
83,week_2,s07\,run_03,,,
83,week_2,s07\,run_04,,,
83,week_2,s07\,run_05,,,
83,week_2,s07\,run_06,,,
83,week_2,s07\,run_07,,,
83,week_2,s08\,run_01,,,
83,week_2,s08\,run_02,,,
83,week_2,s08\,run_03,,,
83,week_2,s08\,run_04,,,
83,week_2,s08\,run_05,,,
83,week_2,s08\,run_06,,,
83,week_2,s10\,run_01,,,
83,week_2,s10\,run_02,,,
83,week_2,s10\,run_03,,,
83,week_2,s10\,run_04,,,
83,week_2,s10\,run_05,,,
83,week_2,s11\,run_01,,,
83,week_2,s11\,run_02,,,
83,week_2,s11\,run_03,,,
83,week_2,s11\,run_04,,,
83,week_2,s11\,run_05,,,
83,week_2,s11\,run_06,,,
83,week_2,s13\,run_01,,,
83,week_2,s13\,run_02,,,
83,week_2,s13\,run_03,,,
83,week_2,s14\,run_01,,,
83,week_2,s14\,run_03,,,
83,week_2,s14\,run_04,,,
83,week_2,s14\,run_05,,,
83,week_2,s14\,run_06,,,
83,week_2,s14\,run_07,,,
83,week_2,s17\,run_01,,,
83,week_2,s17\,run_02,,,
83,week_2,s17\,run_03,,,
83,week_2,s17\,run_04,,,
83,week_2,s17\,run_05,,,
83,week_2,s17\,run_06,,,
83,week_2,s18\,run_01,,,
83,week_2,s18\,run_02,,,
83,week_2,s18\,run_03,,,
83,week_2,s18\,run_04,,,
83,week_2,s18\,run_05,,,
83,week_2,s18\,run_06,,,
83,week_2,s19\,run_01,,,
83,week_2,s19\,run_02,,,
83,week_2,s19\,run_03,,,
83,week_2,s19\,run_04,,,
83,week_2,s19\,run_05,,,
83,week_2,s19\,run_06,,,
83,week_2,s21\,run_01,,,
83,week_2,s21\,run_02,,,
83,week_2,s21\,run_03,,,
83,week_2,s21\,run_04,,,
83,week_2,s21\,run_05,,,
83,week_2,s21\,run_06,,,
83,week_3,s01\,run_01,,,
83,week_3,s01\,run_02,,,
83,week_3,s01\,run_03,,,
83,week_3,s01\,run_04,,,
83,week_3,s01\,run_05,,,
83,week_3,s01\,run_06,,,
83,week_3,s01\,run_07,,,
83,week_3,s02\,run_01,,,
83,week_3,s02\,run_02,,,
83,week_3,s02\,run_03,,,
83,week_3,s02\,run_04,,,
83,week_3,s02\,run_05,,,
83,week_3,s02\,run_06,,,
83,week_3,s02\,run_07,,,
83,week_3,s03\,run_02,,,
83,week_3,s03\,run_03,,,
83,week_3,s03\,run_04,,,
83,week_3,s03\,run_05,,,
83,week_3,s03\,run_06,,,
83,week_3,s03\,run_07,,,
83,week_3,s04\,run_01,,,
83,week_3,s04\,run_02,,,
83,week_3,s04\,run_03,,,
83,week_3,s04\,run_04,,,
83,week_3,s04\,run_05,,,
83,week_3,s07\,run_01,,,
83,week_3,s07\,run_03,,,
83,week_3,s07\,run_04,,,
83,week_3,s07\,run_05,,,
83,week_3,s07\,run_06,,,
83,week_3,s07\,run_07,,,
83,week_3,s08\,run_01,,,
83,week_3,s08\,run_02,,,
83,week_3,s08\,run_03,,,
83,week_3,s08\,run_04,,,
83,week_3,s10\,run_01,,,
83,week_3,s10\,run_02,,,
83,week_3,s10\,run_03,,,
83,week_3,s10\,run_04,,,
83,week_3,s11\,run_01,,,
83,week_3,s11\,run_02,,,
83,week_3,s11\,run_03,,,
83,week_3,s11\,run_04,,,
83,week_3,s11\,run_05,,,
83,week_3,s11\,run_06,,,
83,week_3,s13\,run_01,,,
83,week_3,s13\,run_02,,,
83,week_3,s14\,run_03,,,
83,week_3,s14\,run_04,,,
83,week_3,s14\,run_05,,,
83,week_3,s14\,run_06,,,
83,week_3,s17\,run_01,,,
83,week_3,s17\,run_02,,,
83,week_3,s17\,run_03,,,
83,week_3,s17\,run_04,,,
83,week_3,s17\,run_05,,,
83,week_3,s17\,run_06,,,
83,week_3,s17\,run_07,,,
83,week_3,s18\,run_01,,,
83,week_3,s18\,run_02,,,
83,week_3,s18\,run_03,,,
83,week_3,s18\,run_04,,,
83,week_3,s18\,run_05,,,
83,week_3,s18\,run_06,,,
83,week_3,s18\,run_07,,,
83,week_3,s19\,run_03,,,
83,week_3,s19\,run_04,,,
83,week_3,s21\,run_01,,,
83,week_3,s21\,run_02,,,
83,week_3,s21\,run_03,,,
83,week_3,s21\,run_04,,,
83,week_3,s21\,run_05,,,
83,week_3,s21\,run_06,,,
84,week_2,s01\,run_02,,,
84,week_2,s01\,run_03,,,
84,week_2,s01\,run_04,,,
84,week_2,s01\,run_05,,,
84,week_2,s01\,run_06,,,
84,week_2,s01\,run_07,,,
84,week_2,s02\,run_02,,,
84,week_2,s02\,run_03,,,
84,week_2,s02\,run_05,,,
84,week_2,s03\,run_01,,,
84,week_2,s03\,run_02,,,
84,week_2,s03\,run_03,,,
84,week_2,s03\,run_04,,,
84,week_2,s03\,run_05,,,
